time 	 T1 	 T2 	 T3 	 H1 	  p1 	 p2 	 MFC_soll 	 MFC_ist 
 17:27:56.956383	-199.92	105.15	69.59	0.0	3353 	2002 	200 	 197 	  
 17:27:57.474491	-199.92	105.15	69.59	0.0	3353 	2002 	200 	 197 	  
 17:27:57.991432	-199.92	105.12	69.52	0.0	3353 	2002 	200 	 197 	  
 17:27:58.509395	-199.92	104.92	69.52	0.0	3353 	2002 	200 	 197 	  
 17:27:59.021824	-199.92	104.92	69.53	0.0	3353 	2002 	200 	 197 	  
 17:27:59.536333	-199.92	104.85	69.53	0.0	3352 	2002 	200 	 197 	  
 17:28:00.053657	-199.92	104.85	69.45	0.0	3352 	2002 	200 	 197 	  
 17:28:00.570655	-199.92	104.78	69.45	0.0	3353 	2002 	200 	 197 	  
 17:28:01.085911	-199.92	104.78	69.42	0.0	3353 	2002 	200 	 197 	  
 17:28:01.603584	-199.92	104.58	69.42	0.0	3353 	2001 	200 	 197 	  
 17:28:02.118293	-199.92	104.58	69.42	0.0	3353 	2001 	200 	 197 	  
 17:28:02.635701	-199.92	104.48	69.42	0.0	3352 	2001 	200 	 197 	  
 17:28:03.153861	-199.92	104.48	69.35	0.0	3352 	2001 	200 	 197 	  
 17:28:03.673828	-199.92	104.35	69.35	0.0	3352 	2001 	200 	 197 	  
 17:28:04.192768	-199.92	104.35	69.39	0.0	3349 	2001 	200 	 197 	  
 17:28:04.707722	-199.92	104.18	69.39	0.0	3352 	2001 	200 	 197 	  
 17:28:05.222687	-199.92	104.18	69.35	0.0	3353 	2001 	200 	 197 	  
 17:28:05.736438	-199.92	104.14	69.35	0.0	3353 	2001 	200 	 197 	  
 17:28:06.249830	-199.92	104.14	69.28	0.0	3353 	2001 	200 	 197 	  
 17:28:06.767776	-199.92	104.04	69.21	0.0	3353 	2001 	200 	 197 	  
 17:28:07.285081	-199.92	104.04	69.21	0.0	3353 	2001 	200 	 197 	  
 17:28:07.802531	-199.92	103.92	69.24	0.0	3353 	2001 	200 	 197 	  
 17:28:08.319682	-199.92	103.92	69.24	0.0	3353 	2001 	200 	 197 	  
 17:28:08.835430	-199.92	103.78	69.21	0.0	3353 	2001 	200 	 197 	  
 17:28:09.350945	-199.92	103.78	69.21	0.0	3353 	2001 	200 	 197 	  
